GradeID,EnrollmentID,FinalGrade,LetterGrade,PassFail
996,996,72.5,C,Pass
997,997,77.0,C,Pass
998,998,83.8,B,Pass
999,999,79.7,C,Pass
1000,1000,72.3,C,Pass
1001,1001,93.4,A,Pass
1002,1002,83.4,B,Pass
1003,1003,83.3,B,Pass
1004,1004,88.2,B,Pass
1005,1005,75.7,C,Pass
1006,1006,100.0,A,Pass
1007,1007,73.7,C,Pass
1008,1008,82.7,B,Pass
1009,1009,64.1,D,Pass
1010,1010,49.3,F,Fail
1011,1011,87.8,B,Pass
1012,1012,88.1,B,Pass
1013,1013,65.9,D,Pass
1014,1014,55.2,F,Fail
1015,1015,75.2,C,Pass
1016,1016,88.2,B,Pass
1017,1017,82.6,B,Pass
1018,1018,97.7,A,Pass
1019,1019,65.3,D,Pass
1020,1020,60.0,D,Pass
1021,1021,74.3,C,Pass
1022,1022,82.7,B,Pass
1023,1023,83.1,B,Pass
1024,1024,86.2,B,Pass
1025,1025,74.4,C,Pass
1026,1026,60.7,D,Pass
1027,1027,83.1,B,Pass
1028,1028,77.6,C,Pass
1029,1029,57.8,F,Fail
1030,1030,71.1,C,Pass
1031,1031,79.8,C,Pass
1032,1032,79.3,C,Pass
1033,1033,75.5,C,Pass
1034,1034,88.4,B,Pass
1035,1035,76.5,C,Pass
1036,1036,72.0,C,Pass
1037,1037,65.4,D,Pass
1038,1038,72.4,C,Pass
1039,1039,93.5,A,Pass
1040,1040,95.1,A,Pass
1041,1041,50.7,F,Fail
1042,1042,79.8,C,Pass
1043,1043,69.6,D,Pass
1044,1044,64.6,D,Pass
1045,1045,72.7,C,Pass
1046,1046,69.3,D,Pass
1047,1047,65.4,D,Pass
1048,1048,81.7,B,Pass
1049,1049,71.7,C,Pass
1050,1050,87.2,B,Pass
1051,1051,78.0,C,Pass
1052,1052,86.3,B,Pass
1053,1053,94.0,A,Pass
1054,1054,74.9,C,Pass
1055,1055,72.5,C,Pass
1056,1056,100.0,A,Pass
1057,1057,84.3,B,Pass
1058,1058,73.2,C,Pass
1059,1059,66.4,D,Pass
1060,1060,85.2,B,Pass
1061,1061,65.7,D,Pass
1062,1062,61.1,D,Pass
1063,1063,99.8,A,Pass
1064,1064,84.6,B,Pass
1065,1065,76.1,C,Pass
1066,1066,83.8,B,Pass
1067,1067,68.1,D,Pass
1068,1068,100.0,A,Pass
1069,1069,68.5,D,Pass
1070,1070,65.8,D,Pass
1071,1071,88.7,B,Pass
1072,1072,83.7,B,Pass
1073,1073,68.2,D,Pass
1074,1074,86.1,B,Pass
1075,1075,64.5,D,Pass
1076,1076,62.7,D,Pass
1077,1077,63.0,D,Pass
1078,1078,73.4,C,Pass
1079,1079,79.7,C,Pass
1080,1080,71.7,C,Pass
1081,1081,83.8,B,Pass
1082,1082,82.1,B,Pass
1083,1083,77.7,C,Pass
1084,1084,72.6,C,Pass
1085,1085,85.0,B,Pass
1086,1086,81.1,B,Pass
1087,1087,79.9,C,Pass
1088,1088,90.8,A,Pass
1089,1089,86.1,B,Pass
1090,1090,79.1,C,Pass
1091,1091,99.7,A,Pass
1092,1092,85.3,B,Pass
1093,1093,76.8,C,Pass
1094,1094,89.5,B,Pass
1095,1095,85.4,B,Pass
1096,1096,87.6,B,Pass
1097,1097,69.4,D,Pass
1098,1098,76.9,C,Pass
1099,1099,83.8,B,Pass
1100,1100,76.1,C,Pass
1101,1101,85.8,B,Pass
1102,1102,74.1,C,Pass
1103,1103,59.2,F,Fail
1104,1104,69.6,D,Pass
1105,1105,90.4,A,Pass
1106,1106,92.3,A,Pass
1107,1107,65.8,D,Pass
1108,1108,79.7,C,Pass
1109,1109,62.3,D,Pass
1110,1110,75.7,C,Pass
1111,1111,88.0,B,Pass
1112,1112,98.9,A,Pass
1113,1113,77.8,C,Pass
1114,1114,68.3,D,Pass
1115,1115,68.8,D,Pass
1116,1116,80.6,B,Pass
1117,1117,67.2,D,Pass
1118,1118,79.1,C,Pass
1119,1119,85.2,B,Pass
1120,1120,85.0,B,Pass
1121,1121,73.8,C,Pass
1122,1122,73.9,C,Pass
1123,1123,81.2,B,Pass
1124,1124,91.2,A,Pass
1125,1125,100.0,A,Pass
1126,1126,80.9,B,Pass
1127,1127,100.0,A,Pass
1128,1128,70.9,C,Pass
1129,1129,83.4,B,Pass
1130,1130,95.0,A,Pass
1131,1131,91.4,A,Pass
1132,1132,74.4,C,Pass
1133,1133,72.3,C,Pass
1134,1134,92.3,A,Pass
1135,1135,73.8,C,Pass
1136,1136,70.0,C,Pass
1137,1137,75.3,C,Pass
1138,1138,94.9,A,Pass
1139,1139,52.9,F,Fail
1140,1140,69.6,D,Pass
1141,1141,85.7,B,Pass
1142,1142,74.4,C,Pass
1143,1143,82.0,B,Pass
1144,1144,54.8,F,Fail
1145,1145,83.2,B,Pass
1146,1146,70.1,C,Pass
1147,1147,87.8,B,Pass
1148,1148,62.4,D,Pass
1149,1149,81.9,B,Pass
1150,1150,62.5,D,Pass
1151,1151,86.2,B,Pass
1152,1152,87.1,B,Pass
1153,1153,86.9,B,Pass
1154,1154,88.3,B,Pass
1155,1155,93.6,A,Pass
1156,1156,73.1,C,Pass
1157,1157,93.7,A,Pass
1158,1158,71.4,C,Pass
1159,1159,83.4,B,Pass
1160,1160,78.0,C,Pass
1161,1161,72.8,C,Pass
1162,1162,81.9,B,Pass
1163,1163,81.1,B,Pass
1164,1164,76.5,C,Pass
1165,1165,67.1,D,Pass
1166,1166,83.3,B,Pass
1167,1167,72.9,C,Pass
1168,1168,62.3,D,Pass
1169,1169,86.3,B,Pass
1170,1170,87.6,B,Pass
1171,1171,76.0,C,Pass
1172,1172,85.3,B,Pass
1173,1173,82.2,B,Pass
1174,1174,78.7,C,Pass
1175,1175,70.0,C,Pass
1176,1176,87.7,B,Pass
1177,1177,84.2,B,Pass
1178,1178,85.5,B,Pass
1179,1179,86.8,B,Pass
1180,1180,95.9,A,Pass
1181,1181,79.2,C,Pass
1182,1182,90.7,A,Pass
1183,1183,85.0,B,Pass
1184,1184,84.3,B,Pass
1185,1185,75.2,C,Pass
1186,1186,80.5,B,Pass
1187,1187,70.9,C,Pass
1188,1188,60.8,D,Pass
1189,1189,85.1,B,Pass
1190,1190,74.7,C,Pass
1191,1191,99.1,A,Pass
1192,1192,76.1,C,Pass
1193,1193,67.6,D,Pass
1194,1194,100.0,A,Pass
1195,1195,100.0,A,Pass
1196,1196,69.6,D,Pass
1197,1197,94.5,A,Pass
1198,1198,79.3,C,Pass
1199,1199,85.3,B,Pass
1200,1200,98.2,A,Pass
1201,1201,74.6,C,Pass
1202,1202,73.4,C,Pass
1203,1203,84.2,B,Pass
1204,1204,74.7,C,Pass
1205,1205,63.0,D,Pass
1206,1206,73.3,C,Pass
1207,1207,90.2,A,Pass
1208,1208,85.6,B,Pass
1209,1209,81.7,B,Pass
1210,1210,89.5,B,Pass
1211,1211,60.6,D,Pass
1212,1212,90.5,A,Pass
1213,1213,87.4,B,Pass
1214,1214,99.3,A,Pass
1215,1215,79.2,C,Pass
1216,1216,60.9,D,Pass
1217,1217,86.9,B,Pass
1218,1218,86.1,B,Pass
1219,1219,82.4,B,Pass
1220,1220,77.6,C,Pass
1221,1221,68.6,D,Pass
1222,1222,79.2,C,Pass
1223,1223,82.3,B,Pass
1224,1224,73.2,C,Pass
1225,1225,67.1,D,Pass
1226,1226,75.6,C,Pass
1227,1227,59.9,F,Fail
1228,1228,100.0,A,Pass
1229,1229,83.5,B,Pass
1230,1230,50.9,F,Fail
1231,1231,92.0,A,Pass
1232,1232,70.1,C,Pass
1233,1233,100.0,A,Pass
1234,1234,67.9,D,Pass
1235,1235,81.1,B,Pass
1236,1236,67.8,D,Pass
1237,1237,76.6,C,Pass
1238,1238,75.6,C,Pass
1239,1239,86.1,B,Pass
1240,1240,82.2,B,Pass
1241,1241,65.2,D,Pass
1242,1242,92.0,A,Pass
1243,1243,64.0,D,Pass
1244,1244,97.7,A,Pass
1245,1245,88.2,B,Pass
1246,1246,61.8,D,Pass
1247,1247,80.9,B,Pass
1248,1248,77.9,C,Pass
1249,1249,64.1,D,Pass
1250,1250,81.2,B,Pass
1251,1251,82.9,B,Pass
1252,1252,78.7,C,Pass
1253,1253,82.2,B,Pass
1254,1254,61.5,D,Pass
1255,1255,68.3,D,Pass
1256,1256,80.8,B,Pass
1257,1257,75.5,C,Pass
1258,1258,89.8,B,Pass
1259,1259,64.6,D,Pass
1260,1260,71.4,C,Pass
1261,1261,96.4,A,Pass
1262,1262,89.9,B,Pass
1263,1263,67.7,D,Pass
1264,1264,83.5,B,Pass
1265,1265,67.5,D,Pass
1266,1266,81.3,B,Pass
1267,1267,95.6,A,Pass
1268,1268,72.8,C,Pass
1269,1269,94.3,A,Pass
1270,1270,66.4,D,Pass
1271,1271,52.6,F,Fail
1272,1272,82.8,B,Pass
1273,1273,67.1,D,Pass
1274,1274,84.0,B,Pass
1275,1275,77.8,C,Pass
1276,1276,98.9,A,Pass
1277,1277,54.0,F,Fail
1278,1278,71.2,C,Pass
1279,1279,85.0,B,Pass
1280,1280,85.1,B,Pass
1281,1281,73.2,C,Pass
1282,1282,48.5,F,Fail
1283,1283,86.4,B,Pass
1284,1284,78.9,C,Pass
1285,1285,67.0,D,Pass
1286,1286,87.0,B,Pass
1287,1287,73.1,C,Pass
1288,1288,71.0,C,Pass
1289,1289,83.7,B,Pass
1290,1290,84.1,B,Pass
1291,1291,75.5,C,Pass
1292,1292,88.3,B,Pass
1293,1293,52.8,F,Fail
1294,1294,88.7,B,Pass
1295,1295,67.1,D,Pass
1296,1296,89.2,B,Pass
1297,1297,66.9,D,Pass
1298,1298,70.8,C,Pass
1299,1299,87.5,B,Pass
1300,1300,78.2,C,Pass
1301,1301,79.4,C,Pass
1302,1302,94.6,A,Pass
1303,1303,60.6,D,Pass
1304,1304,76.4,C,Pass
1305,1305,84.2,B,Pass
1306,1306,97.9,A,Pass
1307,1307,55.7,F,Fail
1308,1308,83.0,B,Pass
1309,1309,100.0,A,Pass
1310,1310,94.5,A,Pass
1311,1311,82.6,B,Pass
1312,1312,62.8,D,Pass
1313,1313,52.3,F,Fail
1314,1314,100.0,A,Pass
1315,1315,80.7,B,Pass
1316,1316,50.6,F,Fail
1317,1317,82.2,B,Pass
1318,1318,64.2,D,Pass
1319,1319,79.2,C,Pass
1320,1320,75.4,C,Pass
1321,1321,56.7,F,Fail
1322,1322,78.3,C,Pass
1323,1323,86.4,B,Pass
1324,1324,66.7,D,Pass
1325,1325,65.5,D,Pass
1326,1326,69.8,D,Pass
1327,1327,75.1,C,Pass
1328,1328,77.5,C,Pass
1329,1329,72.6,C,Pass
1330,1330,85.2,B,Pass
1331,1331,98.5,A,Pass
1332,1332,86.0,B,Pass
1333,1333,77.7,C,Pass
1334,1334,77.2,C,Pass
1335,1335,70.3,C,Pass
1336,1336,74.8,C,Pass
1337,1337,68.9,D,Pass
1338,1338,90.1,A,Pass
1339,1339,66.9,D,Pass
1340,1340,71.1,C,Pass
1341,1341,73.3,C,Pass
1342,1342,90.3,A,Pass
1343,1343,79.8,C,Pass
1344,1344,70.2,C,Pass
1345,1345,94.2,A,Pass
1346,1346,73.5,C,Pass
1347,1347,90.9,A,Pass
1348,1348,91.0,A,Pass
1349,1349,74.6,C,Pass
1350,1350,86.8,B,Pass
1351,1351,87.4,B,Pass
1352,1352,91.9,A,Pass
1353,1353,52.0,F,Fail
1354,1354,86.5,B,Pass
1355,1355,99.0,A,Pass
1356,1356,90.7,A,Pass
1357,1357,69.6,D,Pass
1358,1358,67.2,D,Pass
1359,1359,96.4,A,Pass
1360,1360,77.4,C,Pass
1361,1361,76.4,C,Pass
1362,1362,65.1,D,Pass
1363,1363,77.8,C,Pass
1364,1364,74.6,C,Pass
1365,1365,74.1,C,Pass
1366,1366,68.1,D,Pass
1367,1367,76.6,C,Pass
1368,1368,92.3,A,Pass
1369,1369,70.8,C,Pass
1370,1370,79.1,C,Pass
1371,1371,83.8,B,Pass
1372,1372,89.0,B,Pass
1373,1373,84.4,B,Pass
1374,1374,79.9,C,Pass
1375,1375,67.3,D,Pass
1376,1376,78.3,C,Pass
1377,1377,66.2,D,Pass
1378,1378,100.0,A,Pass
1379,1379,91.6,A,Pass
1380,1380,98.3,A,Pass
1381,1381,79.0,C,Pass
1382,1382,59.7,F,Fail
1383,1383,94.5,A,Pass
1384,1384,89.7,B,Pass
1385,1385,83.8,B,Pass
1386,1386,75.0,C,Pass
1387,1387,66.0,D,Pass
1388,1388,69.3,D,Pass
1389,1389,69.1,D,Pass
1390,1390,66.3,D,Pass
1391,1391,91.7,A,Pass
1392,1392,81.0,B,Pass
1393,1393,92.5,A,Pass
1394,1394,76.8,C,Pass
1395,1395,75.6,C,Pass
1396,1396,90.2,A,Pass
1397,1397,84.6,B,Pass
1398,1398,86.0,B,Pass
1399,1399,74.2,C,Pass
1400,1400,76.2,C,Pass
1401,1401,73.7,C,Pass
1402,1402,76.4,C,Pass
1403,1403,75.4,C,Pass
1404,1404,63.8,D,Pass
1405,1405,79.5,C,Pass
1406,1406,67.3,D,Pass
1407,1407,87.9,B,Pass
1408,1408,70.1,C,Pass
1409,1409,97.7,A,Pass
1410,1410,67.4,D,Pass
1411,1411,87.3,B,Pass
1412,1412,79.2,C,Pass
1413,1413,79.4,C,Pass
1414,1414,65.7,D,Pass
1415,1415,95.4,A,Pass
1416,1416,73.6,C,Pass
1417,1417,59.6,F,Fail
1418,1418,77.0,C,Pass
1419,1419,78.3,C,Pass
1420,1420,65.3,D,Pass
1421,1421,81.7,B,Pass
1422,1422,85.7,B,Pass
1423,1423,82.7,B,Pass
1424,1424,71.6,C,Pass
1425,1425,80.1,B,Pass
1426,1426,77.9,C,Pass
1427,1427,60.4,D,Pass
1428,1428,86.3,B,Pass
1429,1429,90.0,A,Pass
1430,1430,87.2,B,Pass
1431,1431,71.3,C,Pass
1432,1432,82.0,B,Pass
1433,1433,77.2,C,Pass
1434,1434,89.7,B,Pass
1435,1435,95.9,A,Pass
1436,1436,89.0,B,Pass
1437,1437,77.7,C,Pass
1438,1438,72.8,C,Pass
1439,1439,54.4,F,Fail
1440,1440,97.2,A,Pass
1441,1441,100.0,A,Pass
1442,1442,88.9,B,Pass
1443,1443,75.8,C,Pass
1444,1444,95.4,A,Pass
1445,1445,58.1,F,Fail
1446,1446,46.2,F,Fail
1447,1447,71.3,C,Pass
1448,1448,100.0,A,Pass
1449,1449,96.0,A,Pass
1450,1450,79.8,C,Pass
1451,1451,77.0,C,Pass
1452,1452,74.7,C,Pass
1453,1453,81.7,B,Pass
1454,1454,62.0,D,Pass
1455,1455,80.8,B,Pass
1456,1456,80.9,B,Pass
1457,1457,65.9,D,Pass
1458,1458,89.5,B,Pass
1459,1459,87.5,B,Pass
1460,1460,90.0,A,Pass
1461,1461,79.6,C,Pass
1462,1462,69.5,D,Pass
1463,1463,56.1,F,Fail
1464,1464,78.5,C,Pass
1465,1465,78.6,C,Pass
1466,1466,99.8,A,Pass
1467,1467,66.7,D,Pass
1468,1468,75.8,C,Pass
1469,1469,74.4,C,Pass
1470,1470,90.1,A,Pass
1471,1471,78.1,C,Pass
1472,1472,49.1,F,Fail
1473,1473,70.6,C,Pass
1474,1474,58.3,F,Fail
1475,1475,100.0,A,Pass
1476,1476,72.4,C,Pass
1477,1477,76.4,C,Pass
1478,1478,64.0,D,Pass
1479,1479,75.6,C,Pass
1480,1480,84.4,B,Pass
1481,1481,64.2,D,Pass
1482,1482,97.2,A,Pass
1483,1483,53.3,F,Fail
1484,1484,74.0,C,Pass
1485,1485,85.7,B,Pass
1486,1486,81.7,B,Pass
1487,1487,85.5,B,Pass
1488,1488,85.2,B,Pass
1489,1489,95.0,A,Pass
1490,1490,92.7,A,Pass
1491,1491,73.7,C,Pass
1492,1492,76.3,C,Pass
1493,1493,87.7,B,Pass
1494,1494,84.0,B,Pass
1495,1495,95.2,A,Pass
1496,1496,78.0,C,Pass
1497,1497,92.9,A,Pass
1498,1498,90.7,A,Pass
1499,1499,63.1,D,Pass
1500,1500,79.6,C,Pass
1501,1501,83.3,B,Pass
1502,1502,58.1,F,Fail
1503,1503,97.6,A,Pass
1504,1504,79.9,C,Pass
1505,1505,78.6,C,Pass
1506,1506,88.2,B,Pass
1507,1507,70.8,C,Pass
1508,1508,67.9,D,Pass
1509,1509,86.1,B,Pass
1510,1510,75.7,C,Pass
1511,1511,86.2,B,Pass
1512,1512,100.0,A,Pass
1513,1513,72.3,C,Pass
1514,1514,87.8,B,Pass
1515,1515,85.3,B,Pass
1516,1516,58.4,F,Fail
1517,1517,98.8,A,Pass
1518,1518,88.9,B,Pass
1519,1519,78.9,C,Pass
1520,1520,83.8,B,Pass
1521,1521,64.9,D,Pass
1522,1522,100.0,A,Pass
1523,1523,73.6,C,Pass
1524,1524,72.5,C,Pass
1525,1525,79.4,C,Pass
1526,1526,71.0,C,Pass
1527,1527,90.3,A,Pass
1528,1528,74.9,C,Pass
1529,1529,60.4,D,Pass
1530,1530,63.4,D,Pass
1531,1531,82.0,B,Pass
1532,1532,90.8,A,Pass
1533,1533,76.2,C,Pass
1534,1534,89.4,B,Pass
1535,1535,100.0,A,Pass
1536,1536,60.6,D,Pass
1537,1537,100.0,A,Pass
1538,1538,88.4,B,Pass
1539,1539,81.8,B,Pass
1540,1540,85.3,B,Pass
1541,1541,80.2,B,Pass
1542,1542,90.5,A,Pass
1543,1543,96.3,A,Pass
1544,1544,84.7,B,Pass
1545,1545,72.4,C,Pass
1546,1546,76.1,C,Pass
1547,1547,82.4,B,Pass
1548,1548,82.1,B,Pass
1549,1549,79.2,C,Pass
1550,1550,74.3,C,Pass
1551,1551,82.4,B,Pass
1552,1552,85.6,B,Pass
1553,1553,81.9,B,Pass
1554,1554,78.7,C,Pass
1555,1555,78.5,C,Pass
1556,1556,84.6,B,Pass
1557,1557,84.8,B,Pass
1558,1558,90.0,A,Pass
1559,1559,61.1,D,Pass
1560,1560,87.7,B,Pass
1561,1561,44.5,F,Fail
1562,1562,62.4,D,Pass
1563,1563,82.3,B,Pass
1564,1564,74.4,C,Pass
1565,1565,86.2,B,Pass
1566,1566,83.8,B,Pass
1567,1567,78.0,C,Pass
1568,1568,88.4,B,Pass
1569,1569,69.8,D,Pass
1570,1570,84.6,B,Pass
1571,1571,56.5,F,Fail
1572,1572,84.1,B,Pass
1573,1573,83.5,B,Pass
1574,1574,73.3,C,Pass
1575,1575,88.0,B,Pass
1576,1576,67.4,D,Pass
1577,1577,61.8,D,Pass
1578,1578,81.2,B,Pass
1579,1579,76.8,C,Pass
1580,1580,87.0,B,Pass
1581,1581,79.5,C,Pass
1582,1582,62.1,D,Pass
1583,1583,74.9,C,Pass
1584,1584,78.6,C,Pass
1585,1585,80.1,B,Pass
1586,1586,85.5,B,Pass
1587,1587,73.9,C,Pass
1588,1588,70.1,C,Pass
1589,1589,81.4,B,Pass
1590,1590,90.1,A,Pass
1591,1591,76.7,C,Pass
1592,1592,82.4,B,Pass
1593,1593,80.9,B,Pass
1594,1594,90.7,A,Pass
1595,1595,70.1,C,Pass
1596,1596,99.7,A,Pass
1597,1597,76.0,C,Pass
1598,1598,87.5,B,Pass
1599,1599,80.4,B,Pass
1600,1600,66.8,D,Pass
1601,1601,84.2,B,Pass
1602,1602,79.7,C,Pass
1603,1603,72.7,C,Pass
1604,1604,70.3,C,Pass
1605,1605,70.8,C,Pass
1606,1606,80.9,B,Pass
1607,1607,67.0,D,Pass
1608,1608,82.1,B,Pass
1609,1609,100.0,A,Pass
1610,1610,52.9,F,Fail
1611,1611,88.1,B,Pass
1612,1612,77.7,C,Pass
1613,1613,76.3,C,Pass
1614,1614,78.8,C,Pass
1615,1615,92.8,A,Pass
1616,1616,69.1,D,Pass
1617,1617,76.8,C,Pass
1618,1618,86.7,B,Pass
1619,1619,63.6,D,Pass
1620,1620,70.7,C,Pass
1621,1621,64.6,D,Pass
1622,1622,94.2,A,Pass
1623,1623,80.2,B,Pass
1624,1624,95.5,A,Pass
1625,1625,79.6,C,Pass
1626,1626,71.4,C,Pass
1627,1627,69.9,D,Pass
1628,1628,63.4,D,Pass
1629,1629,88.7,B,Pass
1630,1630,68.0,D,Pass
1631,1631,84.3,B,Pass
1632,1632,79.7,C,Pass
1633,1633,73.9,C,Pass
1634,1634,62.5,D,Pass
1635,1635,83.5,B,Pass
1636,1636,92.1,A,Pass
1637,1637,82.3,B,Pass
1638,1638,65.5,D,Pass
1639,1639,76.3,C,Pass
1640,1640,83.2,B,Pass
1641,1641,86.2,B,Pass
1642,1642,94.0,A,Pass
1643,1643,84.8,B,Pass
1644,1644,76.3,C,Pass
1645,1645,96.3,A,Pass
1646,1646,82.1,B,Pass
1647,1647,93.4,A,Pass
1648,1648,64.2,D,Pass
1649,1649,96.7,A,Pass
1650,1650,86.2,B,Pass
1651,1651,84.8,B,Pass
1652,1652,65.7,D,Pass
1653,1653,82.1,B,Pass
1654,1654,91.4,A,Pass
1655,1655,73.9,C,Pass
1656,1656,98.1,A,Pass
1657,1657,92.8,A,Pass
1658,1658,67.3,D,Pass
1659,1659,84.0,B,Pass
1660,1660,77.5,C,Pass
1661,1661,91.8,A,Pass
1662,1662,48.9,F,Fail
1663,1663,80.1,B,Pass
1664,1664,79.8,C,Pass
1665,1665,81.5,B,Pass
1666,1666,77.7,C,Pass
1667,1667,92.5,A,Pass
1668,1668,85.5,B,Pass
1669,1669,55.1,F,Fail
1670,1670,68.1,D,Pass
1671,1671,85.2,B,Pass
1672,1672,73.2,C,Pass
1673,1673,77.9,C,Pass
1674,1674,74.8,C,Pass
1675,1675,84.6,B,Pass
1676,1676,77.6,C,Pass
1677,1677,83.6,B,Pass
1678,1678,79.3,C,Pass
1679,1679,81.5,B,Pass
1680,1680,71.6,C,Pass
1681,1681,64.3,D,Pass
1682,1682,84.3,B,Pass
1683,1683,71.9,C,Pass
1684,1684,75.2,C,Pass
1685,1685,85.9,B,Pass
1686,1686,85.5,B,Pass
1687,1687,84.5,B,Pass
1688,1688,73.4,C,Pass
1689,1689,86.7,B,Pass
1690,1690,66.6,D,Pass
1691,1691,80.4,B,Pass
1692,1692,81.1,B,Pass
1693,1693,64.7,D,Pass
1694,1694,93.0,A,Pass
1695,1695,84.0,B,Pass
1696,1696,75.3,C,Pass
1697,1697,86.4,B,Pass
1698,1698,45.2,F,Fail
1699,1699,65.3,D,Pass
1700,1700,74.3,C,Pass
1701,1701,95.1,A,Pass
1702,1702,84.8,B,Pass
1703,1703,89.5,B,Pass
1704,1704,70.7,C,Pass
1705,1705,51.1,F,Fail
1706,1706,62.8,D,Pass
1707,1707,73.7,C,Pass
1708,1708,83.8,B,Pass
1709,1709,75.4,C,Pass
1710,1710,100.0,A,Pass
1711,1711,70.7,C,Pass
1712,1712,82.9,B,Pass
1713,1713,85.2,B,Pass
1714,1714,91.3,A,Pass
1715,1715,77.2,C,Pass
1716,1716,56.2,F,Fail
1717,1717,88.6,B,Pass
1718,1718,73.8,C,Pass
1719,1719,72.1,C,Pass
1720,1720,95.2,A,Pass
1721,1721,87.4,B,Pass
1722,1722,79.2,C,Pass
1723,1723,86.1,B,Pass
1724,1724,70.1,C,Pass
1725,1725,82.2,B,Pass
1726,1726,67.4,D,Pass
1727,1727,80.8,B,Pass
1728,1728,93.3,A,Pass
1729,1729,71.5,C,Pass
1730,1730,82.8,B,Pass
1731,1731,79.6,C,Pass
1732,1732,91.4,A,Pass
1733,1733,82.6,B,Pass
1734,1734,92.3,A,Pass
1735,1735,92.7,A,Pass
1736,1736,81.2,B,Pass
1737,1737,66.6,D,Pass
1738,1738,97.3,A,Pass
1739,1739,69.0,D,Pass
1740,1740,71.1,C,Pass
1741,1741,91.1,A,Pass
1742,1742,94.3,A,Pass
1743,1743,94.9,A,Pass
1744,1744,80.3,B,Pass
1745,1745,74.9,C,Pass
1746,1746,89.2,B,Pass
1747,1747,77.2,C,Pass
1748,1748,88.4,B,Pass
1749,1749,66.2,D,Pass
1750,1750,80.2,B,Pass
1751,1751,83.8,B,Pass
1752,1752,84.0,B,Pass
1753,1753,79.4,C,Pass
1754,1754,92.3,A,Pass
1755,1755,64.6,D,Pass
1756,1756,64.6,D,Pass
1757,1757,74.5,C,Pass
1758,1758,100.0,A,Pass
1759,1759,71.2,C,Pass
1760,1760,72.8,C,Pass
1761,1761,67.8,D,Pass
1762,1762,66.5,D,Pass
1763,1763,84.3,B,Pass
1764,1764,52.7,F,Fail
1765,1765,64.3,D,Pass
1766,1766,72.8,C,Pass
1767,1767,86.3,B,Pass
1768,1768,74.3,C,Pass
1769,1769,61.3,D,Pass
1770,1770,68.7,D,Pass
1771,1771,54.5,F,Fail
1772,1772,70.6,C,Pass
1773,1773,71.6,C,Pass
1774,1774,79.5,C,Pass
1775,1775,78.2,C,Pass
1776,1776,96.0,A,Pass
1777,1777,48.4,F,Fail
1778,1778,100.0,A,Pass
1779,1779,97.7,A,Pass
1780,1780,90.4,A,Pass
1781,1781,92.5,A,Pass
1782,1782,73.3,C,Pass
1783,1783,88.2,B,Pass
1784,1784,82.8,B,Pass
1785,1785,80.8,B,Pass
1786,1786,84.1,B,Pass
1787,1787,86.4,B,Pass
1788,1788,88.7,B,Pass
1789,1789,61.1,D,Pass
1790,1790,78.6,C,Pass
1791,1791,67.8,D,Pass
1792,1792,82.1,B,Pass
1793,1793,76.7,C,Pass
1794,1794,100.0,A,Pass
1795,1795,75.7,C,Pass
1796,1796,89.3,B,Pass
1797,1797,78.8,C,Pass
1798,1798,79.0,C,Pass
1799,1799,95.4,A,Pass
1800,1800,95.3,A,Pass
1801,1801,50.5,F,Fail
1802,1802,74.7,C,Pass
1803,1803,88.7,B,Pass
1804,1804,67.8,D,Pass
1805,1805,74.0,C,Pass
1806,1806,85.3,B,Pass
1807,1807,67.0,D,Pass
1808,1808,65.8,D,Pass
1809,1809,84.5,B,Pass
1810,1810,70.8,C,Pass
1811,1811,64.6,D,Pass
1812,1812,45.0,F,Fail
1813,1813,60.6,D,Pass
1814,1814,70.8,C,Pass
1815,1815,67.3,D,Pass
1816,1816,94.4,A,Pass
1817,1817,78.1,C,Pass
1818,1818,65.3,D,Pass
1819,1819,84.4,B,Pass
1820,1820,72.3,C,Pass
1821,1821,50.7,F,Fail
1822,1822,80.2,B,Pass
1823,1823,68.7,D,Pass
1824,1824,87.2,B,Pass
1825,1825,73.0,C,Pass
1826,1826,74.0,C,Pass
1827,1827,80.7,B,Pass
1828,1828,93.3,A,Pass
1829,1829,75.9,C,Pass
1830,1830,89.5,B,Pass
1831,1831,73.7,C,Pass
1832,1832,68.4,D,Pass
1833,1833,82.2,B,Pass
1834,1834,100.0,A,Pass
1835,1835,66.2,D,Pass
1836,1836,93.4,A,Pass
1837,1837,76.7,C,Pass
1838,1838,63.2,D,Pass
1839,1839,66.7,D,Pass
1840,1840,76.7,C,Pass
1841,1841,98.0,A,Pass
1842,1842,59.5,F,Fail
1843,1843,89.1,B,Pass
1844,1844,76.2,C,Pass
1845,1845,82.2,B,Pass
1846,1846,70.5,C,Pass
1847,1847,91.4,A,Pass
1848,1848,61.1,D,Pass
1849,1849,77.0,C,Pass
1850,1850,49.5,F,Fail
1851,1851,76.8,C,Pass
1852,1852,82.5,B,Pass
1853,1853,79.1,C,Pass
1854,1854,98.2,A,Pass
1855,1855,87.0,B,Pass
1856,1856,81.6,B,Pass
1857,1857,72.5,C,Pass
1858,1858,74.4,C,Pass
1859,1859,72.6,C,Pass
1860,1860,84.1,B,Pass
1861,1861,100.0,A,Pass
1862,1862,90.7,A,Pass
1863,1863,75.5,C,Pass
1864,1864,80.3,B,Pass
1865,1865,83.4,B,Pass
1866,1866,72.0,C,Pass
1867,1867,95.8,A,Pass
1868,1868,70.4,C,Pass
