EnrollmentID,StudentID,SectionID,StudyHours,Absences
1068,12430,408,11.1,4
1069,12824,215,7.7,1
1070,10673,265,9.0,6
1071,13975,386,11.8,2
1072,13490,390,10.8,6
1073,14423,229,9.0,3
1074,11415,227,12.2,3
1075,13369,327,7.7,6
1076,14726,335,7.3,2
1077,13895,277,8.6,6
1078,13847,230,9.3,3
1079,12029,356,9.0,2
1080,11195,215,8.7,3
1081,12025,157,12.7,3
1082,11358,13,14.5,2
1083,12811,197,9.6,3
1084,10569,111,11.8,3
1085,11946,103,7.8,1
1086,10347,103,9.7,5
1087,10408,170,11.4,3
1088,14229,109,7.5,4
1089,13754,376,12.2,2
1090,10614,126,7.8,5
1091,10106,235,13.1,2
1092,12219,385,12.5,3
1093,13800,148,13.3,4
1094,14358,171,13.1,1
1095,13914,1,15.8,5
1096,10494,483,11.5,3
1097,13869,40,5.7,3
1098,14386,237,10.4,2
1099,13335,7,8.6,4
1100,13921,163,5.9,4
1101,11869,436,13.8,3
1102,11439,290,9.1,2
1103,11353,434,5.5,3
1104,10045,325,8.1,3
1105,14911,157,16.8,3
1106,12381,114,14.1,1
1107,14561,112,12.2,6
1108,10200,475,11.9,2
1109,14425,455,7.3,2
1110,12288,257,7.1,3
1111,14894,73,11.7,3
1112,14798,495,14.8,2
1113,12631,442,7.0,2
1114,12769,193,9.7,6
1115,12408,475,10.7,7
1116,13792,273,8.6,3
1117,13294,446,9.5,1
1118,12847,224,6.9,1
1119,13312,361,10.9,2
1120,12552,94,10.5,3
1121,11438,207,11.8,2
1122,10127,170,9.4,4
1123,11621,156,12.1,0
1124,13320,244,11.0,2
1125,10482,3,13.7,1
1126,14379,220,9.2,1
1127,12122,5,12.8,3
1128,13136,194,9.3,3
1129,12821,54,11.9,5
1130,12372,422,14.0,1
1131,10239,464,13.5,1
1132,11421,300,9.4,3
1133,10341,209,8.4,3
1134,13351,76,12.9,4
1135,12994,218,8.6,3
1136,14988,441,13.0,3
1137,11487,497,6.4,4
1138,14558,118,11.4,2
1139,14076,455,8.9,7
1140,14894,280,5.0,4
1141,10733,80,7.7,1
1142,13479,466,8.8,3
1143,10162,187,15.8,2
1144,12496,8,1.0,1
1145,10132,91,9.0,1
1146,11858,346,9.0,5
1147,11243,351,7.1,1
1148,13489,210,8.8,5
1149,10672,258,9.6,1
1150,10505,41,8.0,5
1151,12157,215,11.1,2
1152,11262,184,14.7,3
1153,10293,304,9.9,4
1154,13651,241,7.9,0
1155,14924,106,9.7,2
1156,14283,22,9.0,3
1157,11060,353,13.3,2
1158,12304,245,8.6,1
1159,12796,274,11.5,7
1160,11202,79,10.9,2
1161,13314,425,10.3,6
1162,12089,323,6.6,2
1163,13429,304,8.2,0
1164,12161,378,9.4,2
1165,14950,23,6.4,5
1166,10719,111,7.1,4
1167,11847,130,8.6,6
1168,10878,362,11.0,4
1169,13268,260,14.2,4
1170,14498,154,10.8,4
1171,10064,19,10.4,4
1172,12700,49,10.2,3
1173,12934,74,9.0,3
1174,10373,214,9.7,6
1175,14028,53,11.7,4
1176,10306,390,12.8,3
1177,12515,190,2.7,1
1178,10932,129,12.2,3
1179,11991,491,9.1,4
1180,13657,144,11.5,3
1181,11416,248,11.1,3
1182,10362,180,9.6,3
1183,12769,7,11.6,5
1184,10716,344,10.9,4
1185,11646,291,9.9,4
1186,10543,206,9.7,2
1187,11548,68,7.0,7
1188,12242,361,10.0,6
1189,10652,143,4.0,0
1190,11051,108,10.9,3
1191,14743,185,12.2,2
1192,11853,240,5.7,6
1193,13002,151,9.2,4
1194,13085,211,14.3,1
1195,12097,78,16.5,3
1196,10803,475,9.7,3
1197,12655,228,10.2,1
1198,11681,247,9.8,4
1199,11608,381,10.5,3
1200,13523,102,13.7,2
1201,12058,214,10.0,3
1202,12722,139,5.9,3
1203,14822,388,10.8,1
1204,12564,186,8.8,3
1205,13613,480,6.6,9
1206,10203,168,6.6,1
1207,10942,489,9.7,0
1208,10589,58,11.9,1
1209,10571,119,11.7,3
1210,13005,88,13.6,0
1211,10196,122,7.7,5
1212,11346,482,8.9,2
1213,10418,244,11.9,3
1214,11643,67,12.2,5
1215,11366,294,8.4,3
1216,10009,130,7.9,5
1217,10532,343,11.4,4
1218,14245,40,12.6,3
1219,11553,212,9.3,4
1220,11036,56,11.4,3
1221,14572,200,10.0,4
1222,11618,291,8.0,2
1223,13717,305,12.2,0
1224,11077,107,9.3,1
1225,14302,195,5.5,4
1226,14016,352,8.0,2
1227,12963,122,3.3,5
1228,14841,95,18.1,3
1229,10913,428,13.9,5
1230,14150,494,6.0,9
1231,14071,287,8.2,2
1232,13562,125,10.7,5
1233,10344,449,14.8,1
1234,11193,332,12.2,3
1235,11933,126,10.7,4
1236,10703,402,8.2,3
1237,11899,344,11.4,4
1238,13594,36,11.3,7
1239,10199,446,10.1,4
1240,13233,413,9.8,3
1241,12823,217,8.7,6
1242,14485,407,13.9,6
1243,10474,3,4.9,5
1244,14861,30,10.9,4
1245,11655,465,10.1,3
1246,10592,255,4.1,6
1247,11849,45,8.9,2
1248,13042,177,6.9,4
1249,10168,222,6.9,5
1250,14380,113,7.7,4
1251,13271,122,13.7,5
1252,14008,275,9.8,0
1253,14011,448,12.2,2
1254,14987,389,6.4,4
1255,13849,232,8.1,0
1256,12182,312,8.7,1
1257,11655,418,10.5,2
1258,14218,249,11.6,6
1259,10833,329,10.8,6
1260,11022,103,7.6,3
1261,11994,176,12.2,3
1262,13493,236,8.2,2
1263,10895,282,10.8,2
1264,11516,245,5.9,0
1265,13671,133,9.2,4
1266,10289,344,11.6,3
1267,11077,159,10.3,1
1268,11372,280,7.5,3
1269,11075,341,11.6,0
1270,14935,22,7.7,2
1271,12960,102,4.8,4
1272,10040,150,13.1,4
1273,14275,469,7.0,4
1274,13623,57,12.4,1
1275,10183,158,9.3,2
1276,11760,369,11.9,2
1277,11770,303,7.6,7
1278,14801,458,12.6,1
1279,10497,195,8.4,2
1280,10597,167,9.2,1
1281,12509,477,3.5,5
1282,13827,345,5.1,5
1283,14570,194,12.3,2
1284,10685,461,8.0,2
1285,10319,347,4.1,4
1286,13627,413,8.1,0
1287,11436,398,11.6,2
1288,12404,260,6.4,3
1289,12665,200,13.1,4
1290,14325,5,8.3,2
1291,10729,300,8.8,2
1292,11288,91,7.7,0
1293,14002,24,4.4,3
1294,10561,236,9.1,1
1295,11376,235,9.7,5
1296,11466,226,11.1,3
1297,12507,28,7.6,2
1298,13887,152,5.0,2
1299,10025,384,15.1,5
1300,11155,246,10.5,3
1301,14466,5,9.7,2
1302,11460,13,13.1,3
1303,14707,466,7.0,4
1304,11221,55,6.5,2
1305,12157,465,11.8,2
1306,13292,286,15.3,3
1307,10720,102,5.7,7
1308,11106,339,9.8,1
1309,13770,214,10.9,2
1310,12480,433,11.2,1
1311,11921,113,8.9,4
1312,13080,338,7.1,4
1313,14732,90,3.6,4
1314,13170,271,15.9,0
1315,13173,247,14.6,5
1316,13331,476,7.8,4
1317,14452,30,9.9,3
1318,12059,28,8.0,6
1319,13322,468,8.9,1
1320,11871,388,9.4,2
1321,13622,68,6.2,3
1322,11146,357,9.6,0
1323,13992,143,10.1,1
1324,13374,34,4.9,1
1325,10125,459,7.6,4
1326,10312,471,5.6,3
1327,10775,355,6.7,1
1328,12921,427,9.1,5
1329,11832,227,9.3,4
1330,10694,203,9.4,2
1331,11377,61,16.1,4
1332,10990,191,10.8,4
1333,12847,2,11.0,6
1334,11753,118,10.2,2
1335,12960,308,5.5,2
1336,12454,52,9.5,3
1337,13044,15,9.9,7
1338,11717,424,12.1,0
1339,11627,284,6.5,2
1340,13089,479,8.1,4
1341,13332,96,6.6,3
1342,14029,98,7.8,1
1343,10890,55,9.0,3
1344,11379,434,6.3,3
1345,14585,278,12.3,2
1346,14276,413,6.9,5
1347,11708,245,11.9,3
1348,12365,328,8.5,1
1349,10232,470,8.4,3
1350,11813,396,12.4,4
1351,11613,471,11.8,4
1352,14427,38,11.3,2
1353,14657,120,4.7,2
1354,12997,258,13.6,1
1355,10248,140,14.3,5
1356,14379,183,9.1,1
1357,12080,213,7.0,4
1358,13742,126,6.3,4
1359,14626,140,9.0,0
1360,14477,109,6.6,6
1361,10063,479,9.2,6
1362,14224,9,8.2,4
1363,11552,463,5.9,0
1364,13006,32,7.9,2
1365,13323,235,10.2,2
1366,10295,73,7.2,4
1367,14275,472,8.8,4
1368,14325,136,12.6,6
1369,10883,254,7.6,6
1370,10394,116,7.1,3
1371,12740,156,10.3,2
1372,13468,440,13.4,5
1373,14168,82,11.2,2
1374,14414,107,7.9,1
1375,13971,229,7.9,3
1376,14691,292,8.4,1
1377,14475,117,8.9,4
1378,14232,421,17.4,2
1379,12778,288,10.3,1
1380,13693,213,15.4,2
1381,11402,167,12.5,4
1382,10906,49,2.4,3
1383,10530,221,8.5,3
1384,14619,402,9.8,3
1385,13722,279,10.5,1
1386,10387,289,10.2,3
1387,12622,368,4.8,4
1388,10573,457,4.7,2
1389,10644,492,9.9,2
1390,14072,179,8.8,6
1391,11293,171,13.8,1
1392,13596,486,10.0,2
1393,14643,4,12.3,4
1394,12486,336,11.9,2
1395,10555,195,9.8,3
1396,12159,456,13.3,4
1397,13394,464,8.6,2
1398,12575,381,9.8,3
1399,12225,258,10.2,1
1400,13610,45,7.5,4
1401,14720,467,6.5,1
1402,11989,344,6.1,1
1403,10944,208,6.9,3
1404,14569,115,9.6,4
1405,10994,424,10.9,4
1406,13460,130,6.2,1
1407,11122,160,10.2,1
1408,13447,1,9.2,4
1409,14266,497,12.8,3
1410,10056,274,8.5,2
1411,11757,487,14.8,5
1412,10658,448,12.3,6
1413,10260,160,9.0,3
1414,14737,265,8.4,1
1415,12610,311,12.7,3
1416,13910,323,9.0,6
1417,10404,248,10.1,2
1418,10795,24,8.5,4
1419,11562,377,8.3,5
1420,11184,267,6.3,4
1421,12642,156,14.1,3
1422,12665,272,8.8,2
1423,14810,93,10.4,2
1424,13608,361,11.5,2
1425,11958,12,14.1,3
1426,12094,238,8.3,3
1427,11753,121,3.1,1
1428,15000,452,10.3,2
1429,13563,90,11.5,3
1430,11695,388,8.4,2
1431,10856,75,11.6,4
1432,11296,322,10.0,2
1433,14756,31,8.9,2
1434,13622,440,14.0,1
1435,14207,434,9.0,2
1436,11039,195,15.0,2
1437,14597,89,10.1,2
1438,14514,98,7.5,1
1439,14371,129,4.3,5
1440,13448,453,13.6,1
1441,13433,295,12.9,0
1442,13749,436,12.4,1
1443,12242,95,13.9,2
1444,13531,164,15.4,2
1445,14895,451,3.6,3
1446,11964,230,4.7,4
1447,13016,140,9.2,4
1448,13568,317,12.9,4
1449,13871,464,10.9,1
1450,14865,328,10.9,2
1451,11485,395,8.7,4
1452,14235,109,7.5,5
1453,14957,14,9.7,2
1454,12340,475,9.2,6
1455,10335,466,8.7,1
1456,11859,438,11.9,5
1457,11208,392,10.0,2
1458,10925,161,11.3,0
1459,12946,132,9.7,2
1460,14440,113,12.1,4
1461,14753,286,6.7,1
1462,13586,340,5.8,1
1463,14357,94,9.0,4
1464,14028,347,12.3,2
1465,14265,89,8.9,0
1466,14756,310,16.1,4
1467,14296,134,6.9,4
1468,14678,261,9.4,2
1469,14662,206,4.5,1
1470,13843,307,14.4,1
1471,12399,398,9.6,2
1472,10028,34,2.9,3
1473,13951,169,9.1,3
1474,11899,345,2.3,4
1475,14728,423,13.7,0
1476,12428,146,7.3,2
1477,11626,20,10.1,4
1478,12576,107,7.8,7
1479,12037,136,9.4,5
1480,11311,26,12.4,3
1481,13356,246,8.8,7
1482,13721,341,11.7,1
1483,14903,155,1.6,6
1484,12275,416,6.2,2
1485,12075,42,10.2,0
1486,10089,178,7.8,4
1487,13805,81,13.5,1
1488,10122,177,12.5,6
1489,14962,193,14.1,3
1490,10033,191,10.3,2
1491,14699,283,7.8,6
1492,10696,246,11.8,6
1493,13842,100,6.8,2
1494,10525,459,9.1,3
1495,10247,489,11.2,3
1496,13927,489,7.9,5
1497,13102,35,17.2,4
1498,12097,294,12.2,2
1499,11963,294,7.2,6
1500,12960,42,12.9,5
1501,12228,170,14.9,2
1502,11394,433,5.5,3
1503,11908,495,13.8,2
1504,12024,57,6.2,4
1505,14834,356,10.0,4
1506,12479,54,10.5,4
1507,14460,394,8.0,2
1508,10982,188,8.0,4
1509,13224,296,7.4,2
1510,10227,385,8.4,2
1511,11267,376,7.0,1
1512,12058,86,13.3,3
1513,12252,64,5.6,3
1514,12942,81,15.4,4
1515,10157,268,9.6,0
1516,12074,492,3.7,5
1517,14064,185,12.3,1
1518,10761,461,8.8,1
1519,10774,345,6.4,2
1520,11553,26,9.0,2
1521,10958,238,7.7,5
1522,10254,296,13.9,5
1523,11570,366,7.7,5
1524,13219,487,6.0,2
1525,14214,369,7.9,4
1526,13237,299,7.0,3
1527,14646,225,13.2,4
1528,14966,328,10.6,2
1529,10808,397,5.6,4
1530,14917,90,6.8,3
1531,11782,440,8.7,3
1532,11222,17,4.5,2
1533,13664,88,6.7,4
1534,13201,24,11.0,1
1535,10880,332,15.4,1
1536,10001,223,4.5,0
1537,10167,58,18.2,2
1538,12064,464,11.1,2
1539,12705,490,6.6,2
1540,10112,189,14.6,3
1541,13440,464,11.3,3
1542,11126,222,12.5,1
1543,12642,412,12.5,6
1544,11430,451,13.2,6
1545,12044,353,6.2,3
1546,14603,51,12.4,3
1547,11635,88,10.2,1
1548,10671,222,11.7,2
1549,13112,488,8.0,1
1550,11691,496,8.1,3
1551,13958,348,8.3,3
1552,10965,367,12.2,2
1553,10281,167,9.7,2
1554,14447,194,8.4,3
1555,11967,461,9.0,4
1556,12809,101,13.8,2
1557,11965,202,11.5,3
1558,14824,424,11.4,2
1559,13391,13,10.8,3
1560,10823,147,13.2,1
1561,11438,262,6.8,6
1562,12062,146,12.7,4
1563,13866,488,10.2,6
1564,14295,9,7.2,3
1565,14774,81,9.9,1
1566,14037,68,9.2,4
1567,11465,310,11.0,3
1568,10078,126,12.7,4
1569,12160,50,6.6,4
1570,14631,70,15.2,3
1571,13188,139,5.0,3
1572,11166,439,7.8,2
1573,10790,374,15.9,6
1574,11564,170,5.5,3
1575,11323,90,8.2,2
1576,11503,139,7.7,3
1577,11492,72,2.7,2
1578,11660,245,9.7,3
1579,11316,67,11.3,7
1580,13063,130,11.3,3
1581,10125,210,8.2,3
1582,13063,194,4.1,4
1583,10519,26,7.9,2
1584,12071,332,7.3,3
1585,14258,293,10.7,3
1586,12677,218,8.3,3
1587,12554,36,11.2,2
1588,14978,16,4.2,5
1589,13936,78,11.8,4
1590,11045,322,11.5,1
1591,11788,21,6.6,7
1592,13536,135,7.7,1
1593,14579,245,8.9,2
1594,11967,395,13.1,3
1595,12357,184,9.0,3
1596,14970,172,10.9,2
1597,12251,54,9.9,3
1598,13488,93,12.6,4
1599,10142,441,10.4,4
1600,11004,314,6.2,7
1601,12155,293,9.1,2
1602,12015,376,12.9,6
1603,14625,176,10.9,3
1604,13609,190,6.2,7
1605,10969,246,15.3,6
1606,13926,295,8.1,1
1607,13959,476,12.7,3
1608,12736,192,14.2,2
1609,10805,104,13.1,3
1610,11335,68,7.3,6
1611,13985,324,13.2,3
1612,10668,155,10.7,2
1613,10385,454,6.0,4
1614,13125,226,9.7,2
1615,11609,233,7.0,1
1616,13255,104,11.2,6
1617,13441,466,12.4,2
1618,12749,316,13.4,3
1619,10013,428,9.8,5
1620,13008,240,7.2,1
1621,12208,414,6.4,4
1622,14168,481,12.0,4
1623,12146,442,12.9,2
1624,11866,212,11.6,2
1625,10101,126,7.4,2
1626,14080,123,8.1,1
1627,14377,36,8.3,5
1628,14979,238,5.5,4
1629,11313,242,11.5,1
1630,12797,133,9.6,4
1631,14705,380,14.3,5
1632,10450,227,7.1,3
1633,13440,403,9.6,3
1634,13502,396,6.3,7
1635,13168,90,8.9,5
1636,10121,255,12.4,1
1637,13438,444,10.2,2
1638,13857,83,7.1,2
1639,11076,500,5.5,2
1640,14414,139,9.0,3
1641,12723,309,10.6,4
1642,10702,20,12.5,2
1643,13349,329,7.8,3
1644,13669,84,7.7,2
1645,13266,27,16.4,5
1646,10021,58,9.9,2
1647,12447,379,12.9,3
1648,12250,389,6.2,4
1649,12514,330,11.0,1
1650,13223,393,12.2,5
1651,14992,217,10.2,8
1652,11183,333,4.8,1
1653,12358,381,7.3,1
1654,12552,125,11.1,3
1655,12074,288,5.2,4
1656,10066,200,17.6,5
1657,14359,438,13.4,1
1658,10472,429,5.5,0
1659,12215,283,10.8,3
1660,13226,214,10.2,1
1661,10343,156,13.3,3
1662,10718,18,2.5,5
1663,12461,343,10.5,3
1664,13737,105,6.4,2
1665,13256,159,11.3,4
1666,13266,41,6.7,2
1667,14090,290,14.1,4
1668,12531,7,10.9,2
1669,13633,5,4.6,5
1670,11056,21,2.3,1
1671,10015,134,11.5,1
1672,13390,429,7.9,1
1673,13315,120,11.7,0
1674,10017,242,8.0,2
1675,12582,419,13.6,3
1676,11780,106,13.0,3
1677,11950,343,11.3,3
1678,10081,131,7.3,3
1679,13080,417,8.2,3
1680,11019,38,9.2,1
1681,10780,87,6.9,4
1682,11825,336,12.0,1
1683,13865,473,9.0,7
1684,12470,113,9.5,2
1685,12514,251,8.4,3
1686,12131,400,9.9,3
1687,10325,345,10.5,1
1688,13491,362,8.4,1
1689,10677,71,9.3,2
1690,12012,264,8.6,9
1691,14889,387,8.6,4
1692,13617,69,10.1,4
1693,13134,384,2.3,5
1694,12705,255,14.2,4
1695,11195,275,12.3,5
1696,13076,391,10.5,2
1697,10905,498,12.5,1
1698,14598,86,5.9,7
1699,14895,218,4.8,3
1700,12905,50,4.3,2
1701,13301,473,11.3,1
1702,11124,134,10.4,2
1703,14317,389,11.1,2
1704,13058,230,12.8,7
1705,12271,61,2.9,4
1706,12725,252,6.4,1
1707,12259,230,8.0,3
1708,13863,470,12.0,1
1709,10931,351,10.4,4
1710,13647,58,17.9,5
1711,14982,406,6.7,3
1712,14358,185,11.6,5
1713,11272,203,12.9,2
1714,13813,32,14.4,7
1715,10798,145,9.4,0
1716,13135,442,6.1,3
1717,13464,169,12.0,0
1718,12588,22,10.9,5
1719,10417,336,11.7,5
1720,14134,298,14.1,3
1721,12356,79,9.3,0
1722,14942,136,6.9,1
1723,10898,302,11.7,1
1724,10053,176,10.9,2
1725,10606,371,9.0,3
1726,13678,387,7.0,5
1727,14548,77,11.0,6
1728,10461,30,12.6,2
1729,10775,284,5.2,3
1730,14031,329,10.1,1
1731,13328,460,11.8,3
1732,13323,153,15.4,2
1733,12695,421,10.2,1
1734,13519,213,14.7,5
1735,10485,179,12.5,5
1736,14188,295,12.6,1
1737,11188,487,7.6,5
1738,13728,83,17.4,4
1739,13997,200,10.2,3
1740,12993,486,10.6,5
1741,11710,323,10.1,2
1742,11990,470,13.7,4
1743,14274,129,15.9,2
1744,14346,294,12.0,1
1745,14861,436,8.8,4
1746,13639,191,15.1,2
1747,12715,52,6.2,2
1748,14187,83,7.9,1
1749,10339,341,5.8,5
1750,11662,188,8.9,3
1751,14265,13,13.0,5
1752,13695,219,9.3,1
1753,14876,17,10.2,3
1754,10170,242,11.1,1
1755,14234,340,9.3,2
1756,13100,158,6.6,3
1757,14615,166,5.0,4
1758,13013,139,13.9,2
1759,12611,411,8.1,3
1760,12474,294,7.9,3
1761,13762,28,5.5,5
1762,12689,410,9.6,8
1763,14805,359,11.6,2
1764,11291,161,8.9,5
1765,12036,416,11.1,7
1766,10107,182,4.1,2
1767,12608,409,10.5,3
1768,12186,280,8.8,4
1769,11689,424,5.7,2
1770,10006,155,5.1,5
1771,10523,302,7.4,5
1772,13344,214,6.4,5
1773,13896,340,11.0,4
1774,10066,353,11.3,2
1775,13411,69,10.5,2
1776,12982,477,11.1,3
1777,14594,325,5.3,3
1778,12816,494,11.5,1
1779,12018,295,12.0,4
1780,11743,209,10.8,2
1781,13510,157,9.7,3
1782,14082,75,7.8,1
1783,13535,342,11.0,3
1784,12783,287,8.9,1
1785,10363,231,12.8,4
1786,13282,65,10.8,2
1787,11635,271,9.5,4
1788,10525,83,9.0,2
1789,14927,74,9.5,4
1790,11723,265,9.5,0
1791,10420,269,9.8,4
1792,14229,376,6.1,0
1793,13865,301,10.7,1
1794,11068,90,10.5,1
1795,11401,390,6.5,3
1796,11420,360,10.7,5
1797,13134,300,10.0,1
1798,13637,2,7.5,3
1799,14003,413,11.8,1
1800,10630,176,14.0,0
1801,14417,125,8.3,4
1802,11835,268,10.3,0
1803,14132,215,13.7,1
1804,12354,370,3.4,1
1805,13056,67,15.7,6
1806,12941,178,10.2,2
1807,10012,267,12.3,6
1808,12131,5,4.9,5
1809,13104,301,5.9,3
1810,11432,202,7.1,1
1811,13158,117,6.8,3
1812,11435,431,3.0,2
1813,10957,390,6.4,3
1814,13859,336,7.5,2
1815,14809,479,5.7,5
1816,13635,471,14.5,1
1817,13904,350,11.9,7
1818,10241,232,7.8,3
1819,11956,84,11.7,3
1820,12013,89,11.0,3
1821,14992,227,4.8,2
1822,14066,453,11.3,3
1823,12804,447,8.7,3
1824,13904,111,12.1,2
1825,11025,323,6.8,2
1826,10601,431,11.6,3
1827,12330,418,13.2,2
1828,12699,12,11.2,3
1829,14695,27,4.6,4
1830,13027,453,17.4,4
1831,11143,105,11.8,5
1832,11012,86,9.3,1
1833,11104,452,11.9,1
1834,11647,373,16.3,5
1835,11701,156,5.8,5
1836,10219,199,13.3,2
1837,13589,496,9.5,7
1838,10727,429,9.0,7
1839,14614,482,9.2,4
1840,10812,386,3.7,1
1841,14910,137,11.4,0
1842,14710,463,2.7,1
1843,14522,31,8.4,4
1844,11584,164,8.5,1
1845,14038,113,8.9,3
1846,10883,361,3.5,2
1847,10432,271,12.7,1
1848,14035,353,4.5,1
1849,10948,446,7.2,0
1850,13908,287,8.4,6
1851,11668,411,9.1,4
1852,12983,258,11.1,5
1853,12540,201,10.1,4
1854,12114,299,15.8,7
1855,10391,371,11.0,3
1856,10083,379,10.8,2
1857,11003,1,8.3,4
1858,10481,211,10.9,6
1859,10777,265,8.5,3
1860,14090,188,8.6,1
1861,11755,386,19.5,1
1862,11249,357,14.6,4
1863,11137,241,7.4,2
1864,12700,442,11.9,1
1865,13257,193,10.8,1
1866,11536,110,8.0,2
1867,13245,396,16.3,5
1868,10523,439,9.4,1
1869,11695,474,14.2,5
1870,12253,394,8.0,3
1871,14838,499,13.3,3
1872,13610,111,14.0,3
1873,10278,65,7.1,4
1874,10148,65,9.0,2
1875,14874,317,9.7,1
1876,14515,235,14.9,3
1877,12586,95,14.7,4
1878,13655,459,8.8,2
1879,13621,197,8.8,2
1880,12440,291,10.7,1
1881,10940,395,5.3,3
1882,13710,196,13.8,4
1883,14338,38,7.4,3
1884,11224,370,10.3,3
1885,13364,39,14.2,2
1886,13024,149,11.3,2
1887,11818,376,8.8,4
1888,13373,164,6.9,2
1889,10684,366,9.8,2
1890,11233,220,9.1,3
1891,13386,456,17.9,4
1892,10617,276,7.6,2
1893,12074,43,8.4,3
1894,12911,238,7.0,3
1895,12018,405,9.2,2
1896,14224,163,11.6,5
1897,14509,320,7.2,3
1898,12185,107,11.1,2
1899,11358,288,6.4,3
1900,14667,292,12.8,1
1901,13064,105,8.6,3
1902,12469,69,9.0,8
1903,13921,109,14.2,4
1904,14237,180,8.7,4
1905,11940,132,11.2,1
1906,13857,7,12.1,1
1907,10051,482,13.9,3
1908,12977,340,11.0,2
1909,11361,499,9.0,3
1910,13737,455,8.4,4
1911,13803,500,10.9,6
1912,13803,408,7.7,4
1913,10366,149,11.6,1
1914,12956,185,10.6,0
1915,13046,457,6.5,5
1916,12004,403,6.3,2
1917,12902,468,10.2,2
1918,10258,156,9.1,0
1919,13460,416,12.4,2
1920,10045,290,7.2,5
1921,10269,245,12.2,3
1922,11335,272,12.3,3
1923,10672,38,6.5,4
1924,13639,115,9.3,3
1925,10235,498,14.1,3
1926,13208,337,11.2,2
1927,12401,459,9.7,3
1928,11418,119,12.6,3
1929,14371,132,8.5,7
1930,13255,56,9.0,6
1931,10440,424,10.5,8
1932,14968,120,14.3,2
1933,10651,50,7.2,4
1934,10034,365,11.4,5
1935,12753,373,8.8,3
1936,14963,424,13.7,4
1937,13033,362,12.3,0
1938,14928,82,9.8,5
1939,11111,370,11.8,3
1940,13282,49,8.3,1
1941,10462,48,8.1,0
1942,10322,134,17.6,4
1943,14511,238,8.9,3
1944,11875,480,10.5,1
1945,13040,382,8.8,2
1946,12238,389,6.1,3
1947,14022,335,6.9,5
1948,11257,173,11.0,5
1949,12440,400,5.8,4
1950,14010,368,7.9,1
1951,13241,145,12.0,1
1952,14264,187,10.7,4
1953,13303,120,8.8,3
1954,12712,184,8.7,1
1955,11410,357,6.9,3
1956,12429,363,16.7,3
1957,11833,79,7.1,1
1958,12025,163,13.0,5
1959,13347,8,3.4,3
1960,14994,99,12.6,2
1961,13932,317,12.9,4
1962,12912,356,7.2,0
1963,14958,27,8.1,1
1964,14246,462,13.2,4
1965,13214,375,6.6,4
1966,12164,471,11.3,2
1967,14920,276,8.0,4
1968,11453,313,12.7,1
1969,12754,454,15.6,4
1970,12902,472,7.0,7
1971,13072,279,11.8,5
1972,14047,356,12.9,2
1973,10306,204,4.0,4
1974,11385,386,13.0,0
1975,13368,411,11.1,1
1976,11575,160,11.9,4
1977,10873,477,4.5,6
1978,10169,178,12.2,3
1979,11604,192,9.5,3
1980,11031,494,6.6,3
1981,11735,40,12.1,3
1982,14443,360,12.4,2
1983,13668,236,9.8,4
1984,14831,33,11.1,3
1985,11277,29,9.5,3
1986,10543,33,5.9,4
1987,10355,100,9.6,1
1988,14809,145,13.6,1
1989,14037,330,13.6,5
1990,13440,65,7.5,4
1991,10584,122,10.7,3
1992,10511,43,10.2,1
1993,10947,447,11.5,2
1994,13474,373,10.2,3
1995,11199,209,12.2,1
1996,12872,490,8.8,2
1997,13996,476,13.3,3
1998,13922,230,8.4,4
1999,14174,127,10.6,6
2000,14536,356,12.0,4
2001,13304,186,10.7,0
2002,12448,237,3.0,0
2003,13285,91,10.9,5
2004,11217,43,12.1,4
2005,11291,421,10.9,5
2006,14222,46,12.8,4
2007,10502,25,13.5,2
2008,12872,354,7.9,3
2009,10387,195,4.9,2
2010,10412,349,6.4,6
2011,12007,99,10.2,2
2012,12148,491,11.8,3
2013,13869,256,9.6,3
2014,11339,361,5.9,3
2015,10353,435,10.9,7
2016,14965,330,10.0,4
2017,13189,373,10.5,3
2018,11303,294,15.4,4
2019,10847,246,12.5,0
2020,10526,166,9.6,2
2021,12525,257,6.0,4
2022,11879,310,14.0,4
2023,14106,449,4.7,3
2024,13631,352,9.2,4
2025,13810,278,6.4,7
2026,12820,189,8.8,0
2027,12908,186,9.7,4
2028,13078,182,6.1,0
2029,13831,275,2.7,3
2030,11059,227,7.1,3
2031,12490,454,5.9,6
2032,13649,34,7.1,2
2033,13265,207,9.2,3
2034,13602,44,14.6,1
2035,12294,373,8.2,3
2036,10675,490,8.4,3
2037,11879,499,9.7,0
2038,11012,245,12.0,3
2039,10794,254,11.7,1
2040,10233,109,4.2,3
2041,13028,323,6.9,4
2042,13610,114,13.3,2
2043,12174,436,8.4,6
2044,13385,485,12.9,1
2045,14607,278,12.2,0
2046,12329,237,3.3,1
2047,10798,29,5.0,0
2048,13685,398,9.0,2
2049,14488,222,11.2,2
2050,14478,318,9.2,2
2051,12590,271,9.4,2
2052,14702,242,10.1,4
2053,14212,477,9.7,2
2054,10509,398,9.9,3
2055,11464,371,2.9,3
2056,13363,451,9.1,4
2057,13111,406,9.0,4
2058,11048,97,6.8,1
2059,14872,343,7.7,3
2060,14436,381,5.0,4
2061,10169,376,11.2,2
2062,11562,263,6.5,4
2063,13173,340,9.6,3
2064,10575,7,8.5,3
2065,11743,273,9.4,5
