SupportID,StudentID,ParentEducation,InternetAccess
4270,14270,College,Yes
4271,14271,High School,Yes
4272,14272,Graduate,Yes
4273,14273,College,Yes
4274,14274,College,Yes
4275,14275,Graduate,Yes
4276,14276,High School,Yes
4277,14277,Graduate,Yes
4278,14278,Some College,Yes
4279,14279,Graduate,Yes
4280,14280,Graduate,Yes
4281,14281,High School,Yes
4282,14282,Graduate,No
4283,14283,College,Yes
4284,14284,High School,Yes
4285,14285,College,Yes
4286,14286,High School,Yes
4287,14287,Some College,Yes
4288,14288,Some College,Yes
4289,14289,Some College,Yes
4290,14290,Graduate,Yes
4291,14291,Some College,Yes
4292,14292,High School,Yes
4293,14293,Some College,Yes
4294,14294,High School,Yes
4295,14295,College,Yes
4296,14296,Graduate,Yes
4297,14297,College,Yes
4298,14298,College,Yes
4299,14299,Some College,Yes
4300,14300,Some College,Yes
4301,14301,Some College,Yes
4302,14302,College,No
4303,14303,Graduate,Yes
4304,14304,Graduate,Yes
4305,14305,College,Yes
4306,14306,Graduate,Yes
4307,14307,College,Yes
4308,14308,College,Yes
4309,14309,Graduate,Yes
4310,14310,High School,Yes
4311,14311,High School,Yes
4312,14312,Some College,Yes
4313,14313,Graduate,Yes
4314,14314,Some College,Yes
4315,14315,College,Yes
4316,14316,High School,Yes
4317,14317,Graduate,Yes
4318,14318,Graduate,Yes
4319,14319,Graduate,Yes
4320,14320,High School,Yes
4321,14321,Some College,Yes
4322,14322,High School,No
4323,14323,Some College,Yes
4324,14324,College,Yes
4325,14325,College,Yes
4326,14326,Some College,Yes
4327,14327,College,Yes
4328,14328,College,Yes
4329,14329,Graduate,Yes
4330,14330,Graduate,Yes
4331,14331,High School,Yes
4332,14332,High School,Yes
4333,14333,High School,Yes
4334,14334,Graduate,Yes
4335,14335,High School,Yes
4336,14336,High School,Yes
4337,14337,Graduate,Yes
4338,14338,Some College,Yes
4339,14339,Graduate,Yes
4340,14340,Some College,Yes
4341,14341,Graduate,Yes
4342,14342,High School,Yes
4343,14343,College,No
4344,14344,College,Yes
4345,14345,Some College,Yes
4346,14346,Some College,Yes
4347,14347,Some College,Yes
4348,14348,College,Yes
4349,14349,Some College,Yes
4350,14350,Graduate,Yes
4351,14351,Graduate,Yes
4352,14352,College,Yes
4353,14353,Graduate,Yes
4354,14354,Some College,Yes
4355,14355,College,Yes
4356,14356,Some College,Yes
4357,14357,Graduate,Yes
4358,14358,Some College,Yes
4359,14359,College,Yes
4360,14360,Some College,Yes
4361,14361,Graduate,Yes
4362,14362,High School,Yes
4363,14363,College,Yes
4364,14364,Some College,Yes
4365,14365,College,Yes
4366,14366,Some College,Yes
4367,14367,High School,Yes
4368,14368,Graduate,Yes
4369,14369,Some College,Yes
4370,14370,Some College,Yes
4371,14371,High School,No
4372,14372,College,Yes
4373,14373,Graduate,Yes
4374,14374,Some College,Yes
4375,14375,Some College,Yes
4376,14376,Graduate,Yes
4377,14377,High School,Yes
4378,14378,College,Yes
4379,14379,Graduate,Yes
4380,14380,College,Yes
4381,14381,High School,Yes
4382,14382,High School,Yes
4383,14383,Graduate,Yes
4384,14384,Some College,Yes
4385,14385,High School,Yes
4386,14386,High School,Yes
4387,14387,Graduate,Yes
4388,14388,Graduate,Yes
4389,14389,Graduate,Yes
4390,14390,High School,Yes
4391,14391,College,Yes
4392,14392,High School,Yes
4393,14393,Graduate,Yes
4394,14394,Some College,Yes
4395,14395,Some College,Yes
4396,14396,Graduate,Yes
4397,14397,Some College,No
4398,14398,High School,No
4399,14399,College,Yes
4400,14400,High School,Yes
4401,14401,Graduate,No
4402,14402,High School,Yes
4403,14403,Some College,Yes
4404,14404,High School,Yes
4405,14405,College,Yes
4406,14406,Some College,Yes
4407,14407,College,Yes
4408,14408,College,Yes
4409,14409,College,Yes
4410,14410,High School,Yes
4411,14411,High School,Yes
4412,14412,High School,Yes
4413,14413,High School,Yes
4414,14414,Some College,Yes
4415,14415,High School,Yes
4416,14416,Some College,Yes
4417,14417,College,Yes
4418,14418,Some College,Yes
4419,14419,Graduate,Yes
4420,14420,High School,Yes
4421,14421,Graduate,Yes
4422,14422,Some College,Yes
4423,14423,High School,Yes
4424,14424,Graduate,Yes
4425,14425,High School,Yes
4426,14426,Some College,Yes
4427,14427,Graduate,Yes
4428,14428,Some College,Yes
4429,14429,Graduate,Yes
4430,14430,College,Yes
4431,14431,College,Yes
4432,14432,College,Yes
4433,14433,College,Yes
4434,14434,College,Yes
4435,14435,Some College,Yes
4436,14436,College,Yes
4437,14437,Some College,Yes
4438,14438,College,Yes
4439,14439,High School,No
4440,14440,College,Yes
4441,14441,High School,No
4442,14442,Some College,Yes
4443,14443,College,Yes
4444,14444,Graduate,Yes
4445,14445,Some College,Yes
4446,14446,College,Yes
4447,14447,Some College,Yes
4448,14448,Graduate,No
4449,14449,College,Yes
4450,14450,Graduate,Yes
4451,14451,College,Yes
4452,14452,High School,No
4453,14453,Some College,Yes
4454,14454,Graduate,Yes
4455,14455,Some College,Yes
4456,14456,Graduate,Yes
4457,14457,Some College,No
4458,14458,Some College,Yes
4459,14459,Some College,Yes
4460,14460,High School,Yes
4461,14461,College,Yes
4462,14462,High School,Yes
4463,14463,Some College,Yes
4464,14464,Graduate,Yes
4465,14465,Some College,Yes
4466,14466,College,Yes
4467,14467,High School,Yes
4468,14468,College,No
4469,14469,Graduate,No
4470,14470,College,Yes
4471,14471,High School,Yes
4472,14472,Graduate,Yes
4473,14473,College,Yes
4474,14474,High School,Yes
4475,14475,High School,Yes
4476,14476,Some College,Yes
4477,14477,College,Yes
4478,14478,Graduate,Yes
4479,14479,Some College,Yes
4480,14480,College,Yes
4481,14481,College,Yes
4482,14482,Graduate,Yes
4483,14483,Some College,Yes
4484,14484,Some College,Yes
4485,14485,Graduate,Yes
4486,14486,Some College,Yes
4487,14487,High School,Yes
4488,14488,Graduate,Yes
4489,14489,College,No
4490,14490,Graduate,Yes
4491,14491,High School,Yes
4492,14492,Graduate,Yes
4493,14493,College,Yes
4494,14494,College,Yes
4495,14495,Graduate,Yes
4496,14496,Graduate,Yes
4497,14497,High School,Yes
4498,14498,High School,Yes
4499,14499,College,Yes
4500,14500,Some College,Yes
4501,14501,Some College,Yes
4502,14502,Some College,No
4503,14503,Some College,Yes
4504,14504,College,Yes
4505,14505,Some College,Yes
4506,14506,Some College,Yes
4507,14507,Graduate,Yes
4508,14508,Some College,Yes
4509,14509,Graduate,Yes
4510,14510,College,No
4511,14511,Graduate,Yes
4512,14512,High School,Yes
4513,14513,Graduate,Yes
4514,14514,Some College,Yes
4515,14515,Graduate,Yes
4516,14516,Graduate,Yes
4517,14517,College,Yes
4518,14518,College,No
4519,14519,Some College,Yes
4520,14520,High School,Yes
4521,14521,High School,Yes
4522,14522,Graduate,Yes
4523,14523,High School,Yes
4524,14524,College,Yes
4525,14525,Some College,Yes
4526,14526,Some College,Yes
4527,14527,College,Yes
4528,14528,Some College,Yes
4529,14529,Graduate,Yes
4530,14530,Some College,Yes
4531,14531,High School,Yes
4532,14532,Some College,Yes
4533,14533,Some College,Yes
4534,14534,College,Yes
4535,14535,College,No
4536,14536,High School,Yes
4537,14537,College,Yes
4538,14538,High School,Yes
4539,14539,Graduate,Yes
4540,14540,High School,Yes
4541,14541,Some College,Yes
4542,14542,High School,Yes
4543,14543,Graduate,Yes
4544,14544,Some College,Yes
4545,14545,High School,Yes
4546,14546,College,Yes
4547,14547,College,Yes
4548,14548,College,Yes
4549,14549,High School,Yes
4550,14550,High School,Yes
4551,14551,Graduate,Yes
4552,14552,Some College,Yes
4553,14553,Some College,Yes
4554,14554,Some College,No
4555,14555,Some College,Yes
4556,14556,High School,No
4557,14557,High School,Yes
4558,14558,Graduate,Yes
4559,14559,Some College,Yes
4560,14560,High School,Yes
4561,14561,High School,Yes
4562,14562,High School,Yes
4563,14563,High School,Yes
4564,14564,Some College,Yes
4565,14565,Some College,Yes
4566,14566,High School,Yes
4567,14567,College,Yes
4568,14568,Graduate,Yes
4569,14569,Some College,Yes
4570,14570,Some College,Yes
4571,14571,College,Yes
4572,14572,Some College,Yes
4573,14573,College,Yes
4574,14574,College,Yes
4575,14575,High School,Yes
4576,14576,Some College,Yes
4577,14577,Graduate,Yes
4578,14578,College,Yes
4579,14579,Graduate,Yes
4580,14580,High School,Yes
4581,14581,Some College,Yes
4582,14582,High School,Yes
4583,14583,High School,Yes
4584,14584,Graduate,Yes
4585,14585,Graduate,Yes
4586,14586,College,Yes
4587,14587,Some College,Yes
4588,14588,High School,Yes
4589,14589,College,Yes
4590,14590,College,Yes
4591,14591,High School,Yes
4592,14592,High School,Yes
4593,14593,College,Yes
4594,14594,High School,Yes
4595,14595,High School,Yes
4596,14596,Graduate,Yes
4597,14597,Some College,Yes
4598,14598,College,Yes
4599,14599,High School,Yes
4600,14600,College,Yes
4601,14601,Some College,Yes
4602,14602,College,Yes
4603,14603,College,Yes
4604,14604,College,No
4605,14605,Graduate,Yes
4606,14606,Some College,Yes
4607,14607,Some College,Yes
4608,14608,College,No
4609,14609,College,Yes
4610,14610,Some College,Yes
4611,14611,High School,Yes
4612,14612,Graduate,Yes
4613,14613,Some College,Yes
4614,14614,College,Yes
4615,14615,High School,Yes
4616,14616,High School,Yes
4617,14617,High School,Yes
4618,14618,Graduate,Yes
4619,14619,Graduate,Yes
4620,14620,Some College,No
4621,14621,Some College,Yes
4622,14622,Some College,Yes
4623,14623,Some College,Yes
4624,14624,College,Yes
4625,14625,Graduate,Yes
4626,14626,High School,Yes
4627,14627,College,Yes
4628,14628,Some College,Yes
4629,14629,Some College,Yes
4630,14630,College,Yes
4631,14631,High School,Yes
4632,14632,Graduate,No
4633,14633,Graduate,Yes
4634,14634,High School,Yes
4635,14635,Graduate,Yes
4636,14636,Some College,Yes
4637,14637,Some College,Yes
4638,14638,Some College,Yes
4639,14639,Some College,Yes
4640,14640,High School,Yes
4641,14641,Graduate,Yes
4642,14642,Graduate,Yes
4643,14643,College,Yes
4644,14644,High School,Yes
4645,14645,Graduate,Yes
4646,14646,Graduate,No
4647,14647,College,Yes
4648,14648,Some College,Yes
4649,14649,Graduate,Yes
4650,14650,Some College,Yes
4651,14651,College,Yes
4652,14652,Graduate,Yes
4653,14653,Some College,Yes
4654,14654,High School,Yes
4655,14655,Some College,Yes
4656,14656,Some College,Yes
4657,14657,Some College,Yes
4658,14658,Some College,Yes
4659,14659,High School,Yes
4660,14660,College,No
4661,14661,Some College,Yes
4662,14662,Some College,Yes
4663,14663,Graduate,Yes
4664,14664,Graduate,Yes
4665,14665,High School,Yes
4666,14666,High School,Yes
4667,14667,High School,Yes
4668,14668,Graduate,No
4669,14669,Some College,Yes
4670,14670,Graduate,Yes
4671,14671,College,Yes
4672,14672,High School,Yes
4673,14673,High School,Yes
4674,14674,High School,Yes
4675,14675,College,Yes
4676,14676,Some College,Yes
4677,14677,Some College,Yes
4678,14678,Some College,Yes
4679,14679,High School,Yes
4680,14680,Some College,Yes
4681,14681,Graduate,Yes
4682,14682,High School,Yes
4683,14683,College,Yes
4684,14684,College,Yes
4685,14685,Some College,Yes
4686,14686,High School,Yes
4687,14687,Graduate,No
4688,14688,Graduate,Yes
4689,14689,High School,Yes
4690,14690,Some College,Yes
4691,14691,College,Yes
4692,14692,College,Yes
4693,14693,Graduate,Yes
4694,14694,Graduate,No
4695,14695,Graduate,Yes
4696,14696,College,Yes
4697,14697,Graduate,Yes
4698,14698,College,Yes
4699,14699,College,Yes
4700,14700,Some College,Yes
4701,14701,Some College,Yes
4702,14702,Some College,Yes
4703,14703,Graduate,Yes
4704,14704,College,Yes
4705,14705,Graduate,Yes
4706,14706,College,Yes
4707,14707,Some College,Yes
4708,14708,Some College,Yes
4709,14709,Graduate,Yes
4710,14710,College,Yes
4711,14711,Graduate,Yes
4712,14712,High School,Yes
4713,14713,Graduate,Yes
4714,14714,Some College,Yes
4715,14715,College,Yes
4716,14716,College,Yes
4717,14717,Graduate,Yes
4718,14718,Some College,No
4719,14719,High School,Yes
4720,14720,Graduate,Yes
4721,14721,College,Yes
4722,14722,Some College,Yes
4723,14723,College,Yes
4724,14724,College,No
4725,14725,College,Yes
4726,14726,College,Yes
4727,14727,High School,Yes
4728,14728,Some College,Yes
4729,14729,Graduate,Yes
4730,14730,Some College,Yes
4731,14731,Some College,Yes
4732,14732,Some College,Yes
4733,14733,Graduate,Yes
4734,14734,Some College,Yes
4735,14735,Graduate,Yes
4736,14736,Graduate,Yes
4737,14737,High School,Yes
4738,14738,College,Yes
4739,14739,Graduate,Yes
4740,14740,College,Yes
4741,14741,Some College,Yes
4742,14742,College,Yes
4743,14743,College,Yes
4744,14744,College,Yes
4745,14745,Some College,Yes
4746,14746,Some College,Yes
4747,14747,Graduate,Yes
4748,14748,Graduate,Yes
4749,14749,High School,Yes
4750,14750,Some College,Yes
4751,14751,High School,Yes
4752,14752,Some College,Yes
4753,14753,College,Yes
4754,14754,High School,Yes
4755,14755,High School,Yes
4756,14756,High School,Yes
4757,14757,Some College,Yes
4758,14758,Graduate,Yes
4759,14759,High School,Yes
4760,14760,Graduate,Yes
4761,14761,Some College,Yes
4762,14762,High School,Yes
4763,14763,Some College,No
4764,14764,Graduate,Yes
4765,14765,Graduate,Yes
4766,14766,High School,Yes
4767,14767,Graduate,Yes
4768,14768,College,No
4769,14769,College,Yes
4770,14770,High School,Yes
4771,14771,Some College,Yes
4772,14772,Some College,Yes
4773,14773,Some College,Yes
4774,14774,College,Yes
4775,14775,Graduate,Yes
4776,14776,College,Yes
4777,14777,Graduate,Yes
4778,14778,College,Yes
4779,14779,Some College,Yes
4780,14780,Some College,Yes
4781,14781,Some College,Yes
4782,14782,High School,Yes
4783,14783,High School,Yes
4784,14784,Graduate,Yes
4785,14785,High School,Yes
4786,14786,College,Yes
4787,14787,College,Yes
4788,14788,Graduate,Yes
4789,14789,Graduate,Yes
4790,14790,Some College,Yes
4791,14791,High School,Yes
4792,14792,Some College,Yes
4793,14793,High School,Yes
4794,14794,High School,Yes
4795,14795,Graduate,Yes
4796,14796,Some College,Yes
4797,14797,Some College,Yes
4798,14798,High School,Yes
4799,14799,High School,No
4800,14800,Graduate,Yes
4801,14801,College,Yes
4802,14802,Some College,Yes
4803,14803,Some College,Yes
4804,14804,Graduate,Yes
4805,14805,Graduate,Yes
4806,14806,Some College,Yes
4807,14807,Some College,Yes
4808,14808,High School,Yes
4809,14809,College,Yes
4810,14810,Some College,Yes
4811,14811,Graduate,Yes
4812,14812,High School,Yes
4813,14813,High School,Yes
4814,14814,Graduate,Yes
4815,14815,Graduate,Yes
4816,14816,High School,Yes
4817,14817,Graduate,Yes
4818,14818,High School,Yes
4819,14819,Graduate,Yes
4820,14820,High School,Yes
4821,14821,Some College,Yes
4822,14822,Some College,Yes
4823,14823,Graduate,Yes
4824,14824,College,Yes
4825,14825,Some College,Yes
4826,14826,High School,Yes
4827,14827,College,Yes
4828,14828,High School,Yes
4829,14829,High School,Yes
4830,14830,Some College,Yes
4831,14831,Graduate,Yes
4832,14832,Graduate,Yes
4833,14833,High School,Yes
4834,14834,Some College,Yes
4835,14835,High School,Yes
4836,14836,College,Yes
4837,14837,High School,Yes
4838,14838,Some College,Yes
4839,14839,High School,Yes
4840,14840,Some College,Yes
4841,14841,Graduate,Yes
4842,14842,Some College,Yes
4843,14843,College,Yes
4844,14844,Some College,Yes
4845,14845,College,Yes
4846,14846,College,Yes
4847,14847,High School,Yes
4848,14848,College,Yes
4849,14849,Some College,Yes
4850,14850,Graduate,Yes
4851,14851,Some College,Yes
4852,14852,Graduate,Yes
4853,14853,College,Yes
4854,14854,High School,Yes
4855,14855,College,Yes
4856,14856,College,Yes
4857,14857,Graduate,Yes
4858,14858,Some College,Yes
4859,14859,High School,Yes
4860,14860,High School,No
4861,14861,High School,Yes
4862,14862,High School,Yes
4863,14863,Some College,Yes
4864,14864,High School,Yes
4865,14865,Graduate,Yes
4866,14866,Graduate,Yes
4867,14867,High School,Yes
4868,14868,High School,Yes
4869,14869,Some College,Yes
4870,14870,Some College,Yes
4871,14871,High School,Yes
4872,14872,Some College,Yes
4873,14873,College,Yes
4874,14874,High School,Yes
4875,14875,Some College,Yes
4876,14876,Graduate,Yes
4877,14877,High School,No
4878,14878,High School,Yes
4879,14879,Graduate,Yes
4880,14880,Graduate,Yes
4881,14881,Some College,Yes
4882,14882,Graduate,Yes
4883,14883,College,Yes
4884,14884,High School,No
4885,14885,College,Yes
4886,14886,Some College,Yes
4887,14887,Graduate,No
4888,14888,High School,Yes
4889,14889,Graduate,Yes
4890,14890,Graduate,Yes
4891,14891,Some College,Yes
4892,14892,Some College,Yes
4893,14893,Some College,Yes
4894,14894,Some College,No
4895,14895,High School,Yes
4896,14896,College,Yes
4897,14897,College,Yes
4898,14898,High School,Yes
4899,14899,Graduate,Yes
4900,14900,High School,Yes
4901,14901,College,Yes
4902,14902,College,Yes
4903,14903,High School,Yes
4904,14904,Some College,Yes
4905,14905,Graduate,Yes
4906,14906,High School,Yes
4907,14907,College,Yes
4908,14908,Some College,Yes
4909,14909,Graduate,Yes
4910,14910,College,Yes
4911,14911,Graduate,No
4912,14912,Some College,Yes
4913,14913,College,Yes
4914,14914,Some College,No
4915,14915,High School,Yes
4916,14916,High School,Yes
4917,14917,Graduate,Yes
4918,14918,Some College,Yes
4919,14919,Some College,Yes
4920,14920,Graduate,Yes
4921,14921,Graduate,Yes
4922,14922,Graduate,Yes
4923,14923,High School,Yes
4924,14924,Graduate,Yes
4925,14925,High School,Yes
4926,14926,Graduate,Yes
4927,14927,Some College,Yes
4928,14928,Some College,Yes
4929,14929,Graduate,Yes
4930,14930,Graduate,Yes
4931,14931,High School,Yes
4932,14932,College,No
4933,14933,High School,Yes
4934,14934,Some College,Yes
4935,14935,Graduate,Yes
4936,14936,Some College,Yes
4937,14937,College,Yes
4938,14938,High School,Yes
4939,14939,Some College,Yes
4940,14940,High School,Yes
4941,14941,Graduate,Yes
4942,14942,Some College,Yes
4943,14943,College,Yes
4944,14944,High School,Yes
4945,14945,High School,No
4946,14946,College,Yes
4947,14947,Some College,Yes
4948,14948,Some College,Yes
4949,14949,High School,Yes
4950,14950,College,No
4951,14951,High School,Yes
4952,14952,High School,Yes
4953,14953,Graduate,Yes
4954,14954,Some College,Yes
4955,14955,Some College,Yes
4956,14956,Graduate,Yes
4957,14957,Some College,Yes
4958,14958,Some College,Yes
4959,14959,Some College,Yes
4960,14960,College,Yes
4961,14961,Graduate,Yes
4962,14962,High School,Yes
4963,14963,College,No
4964,14964,High School,Yes
4965,14965,Graduate,Yes
4966,14966,Graduate,Yes
4967,14967,Graduate,Yes
4968,14968,Some College,Yes
4969,14969,College,Yes
4970,14970,Graduate,No
4971,14971,High School,Yes
4972,14972,Some College,No
4973,14973,Some College,Yes
4974,14974,College,Yes
4975,14975,College,Yes
4976,14976,College,Yes
4977,14977,Some College,Yes
4978,14978,Graduate,Yes
4979,14979,High School,No
4980,14980,Graduate,Yes
4981,14981,High School,Yes
4982,14982,Graduate,Yes
4983,14983,College,Yes
4984,14984,High School,Yes
4985,14985,Some College,Yes
4986,14986,High School,Yes
4987,14987,Some College,Yes
4988,14988,Graduate,No
4989,14989,College,Yes
4990,14990,High School,Yes
4991,14991,Some College,Yes
4992,14992,Graduate,Yes
4993,14993,College,Yes
4994,14994,College,Yes
4995,14995,College,Yes
4996,14996,Graduate,Yes
4997,14997,Graduate,Yes
4998,14998,Graduate,Yes
4999,14999,College,No
5000,15000,High School,Yes
